PPM,AMP
2.39361572265625,1.3249957318026183e-05
2.394012451171875,1.3261323051828216e-05
2.3944091796875,1.3272731837175216e-05
2.394805908203125,1.3284183807963333e-05
2.39520263671875,1.3295679098800387e-05
2.395599365234375,1.3307217844883137e-05
2.39599609375,1.3318800182124781e-05
2.396392822265625,1.3330426247061935e-05
2.39678955078125,1.3342096176927054e-05
2.397186279296875,1.3353810109585987e-05
2.3975830078125,1.3365568183630562e-05
2.397979736328125,1.3377370538272121e-05
2.39837646484375,1.3389217313443435e-05
2.398773193359375,1.3401108649762055e-05
2.399169921875,1.3413044688531835e-05
2.399566650390625,1.3425025571731e-05
2.39996337890625,1.3437051442040122e-05
2.400360107421875,1.344912244286272e-05
2.4007568359375,1.3461238718264759e-05
2.401153564453125,1.3473400413078953e-05
2.40155029296875,1.3485607672770539e-05
2.401947021484375,1.3497860643622893e-05
2.40234375,1.3510159472542591e-05
2.402740478515625,1.3522504307203172e-05
2.40313720703125,1.3534895296018904e-05
2.403533935546875,1.3547332588112687e-05
2.4039306640625,1.3559816333330805e-05
2.404327392578125,1.3572346682300595e-05
2.40472412109375,1.358492378633093e-05
2.405120849609375,1.359754779757462e-05
2.405517578125,1.3610218868818089e-05
2.405914306640625,1.3622937153708395e-05
2.40631103515625,1.3635702806591259e-05
2.406707763671875,1.3648515982604085e-05
2.4071044921875,1.3661376837613079e-05
2.407501220703125,1.3674285528313861e-05
2.40789794921875,1.3687242212145597e-05
2.408294677734375,1.370024704733827e-05
2.40869140625,1.3713300192892512e-05
2.409088134765625,1.3726401808625797e-05
2.40948486328125,1.3739552055125597e-05
2.409881591796875,1.375275109377714e-05
2.4102783203125,1.376599908682846e-05
2.410675048828125,1.3779296197223437e-05
2.41107177734375,1.3792642588815593e-05
2.411468505859375,1.3806038426259675e-05
2.411865234375,1.3819483874953544e-05
2.412261962890625,1.3832979101244388e-05
2.41265869140625,1.3846524272234217e-05
2.413055419921875,1.3860119555834287e-05
2.4134521484375,1.3873765120894993e-05
2.413848876953125,1.388746113700789e-05
2.41424560546875,1.3901207774679597e-05
2.414642333984375,1.391500520524832e-05
2.4150390625,1.3928853600918105e-05
2.415435791015625,1.3942753134737595e-05
2.41583251953125,1.3956703980669196e-05
2.416229248046875,1.3970706313494972e-05
2.4166259765625,1.3984760308918126e-05
2.417022705078125,1.3998866143511606e-05
2.41741943359375,1.4013023994709434e-05
2.417816162109375,1.4027234040898213e-05
2.418212890625,1.4041496461316295e-05
2.418609619140625,1.4055811436130758e-05
2.41900634765625,1.4070179146387536e-05
2.419403076171875,1.4084599774096202e-05
2.4197998046875,1.409907350215906e-05
2.420196533203125,1.4113600514389143e-05
2.42059326171875,1.4128180995557921e-05
2.420989990234375,1.4142815131353015e-05
2.42138671875,1.415750310842438e-05
2.421783447265625,1.4172245114342247e-05
2.42218017578125,1.4187041337669973e-05
2.422576904296875,1.4201891967859526e-05
2.4229736328125,1.4216797195411735e-05
2.423370361328125,1.4231757211732518e-05
2.42376708984375,1.4246772209222224e-05
2.424163818359375,1.4261842381263923e-05
2.424560546875,1.427696792225203e-05
2.424957275390625,1.4292149027510768e-05
2.42535400390625,1.4307385893426667e-05
2.425750732421875,1.432267871734295e-05
2.4261474609375,1.433802769764043e-05
2.426544189453125,1.4353433033708002e-05
2.42694091796875,1.4368894925956537e-05
2.427337646484375,1.4384413575803476e-05
2.427734375,1.4399989185740706e-05
2.428131103515625,1.441562195925606e-05
2.42852783203125,1.4431312100919623e-05
2.428924560546875,1.4447059816322366e-05
2.4293212890625,1.4462865312140109e-05
2.429718017578125,1.4478728796089727e-05
2.43011474609375,1.449465047697121e-05
2.430511474609375,1.4510630564656176e-05
2.430908203125,1.4526669270111502e-05
2.431304931640625,1.4542766805381762e-05
2.43170166015625,1.4558923383594649e-05
2.432098388671875,1.4575139218996969e-05
2.4324951171875,1.4591414526986734e-05
2.432891845703125,1.4607749523958989e-05
2.43328857421875,1.4624144427571439e-05
2.433685302734375,1.4640599456518938e-05
2.43408203125,1.4657114830654919e-05
2.434478759765625,1.467369077099291e-05
2.43487548828125,1.469032749966989e-05
2.435272216796875,1.4707025239998981e-05
2.4356689453125,1.4723784216451232e-05
2.436065673828125,1.4740604654656271e-05
2.43646240234375,1.4757486781447624e-05
2.436859130859375,1.4774430824801999e-05
2.437255859375,1.4791437013948576e-05
2.437652587890625,1.4808505579254946e-05
2.43804931640625,1.4825636752322305e-05
2.438446044921875,1.484283076594534e-05
2.4388427734375,1.4860087854203083e-05
2.439239501953125,1.4877408252317098e-05
2.43963623046875,1.4894792196793512e-05
2.440032958984375,1.4912239925375312e-05
2.4404296875,1.4929751677047543e-05
2.440826416015625,1.4947327692067238e-05
2.44122314453125,1.4964968211950407e-05
2.441619873046875,1.4982673479470082e-05
2.4420166015625,1.5000443738722238e-05
2.442413330078125,1.501827923503017e-05
2.44281005859375,1.5036180215090202e-05
2.443206787109375,1.50541469268301e-05
2.443603515625,1.5072179619567356e-05
2.444000244140625,1.5090278543871717e-05
2.44439697265625,1.5108443951683797e-05
2.444793701171875,1.5126676096235492e-05
2.4451904296875,1.5144975232188329e-05
2.445587158203125,1.5163341615473001e-05
2.44598388671875,1.5181775503431399e-05
2.446380615234375,1.5200277154754378e-05
2.44677734375,1.5218846829543557e-05
2.447174072265625,1.5237484789241279e-05
2.44757080078125,1.5256191296728408e-05
2.447967529296875,1.5274966616266646e-05
2.4483642578125,1.529381101355253e-05
2.448760986328125,1.5312724755674276e-05
2.44915771484375,1.5331708111214135e-05
2.449554443359375,1.535076135010592e-05
2.449951171875,1.5369884743814555e-05
2.450347900390625,1.5389078565206842e-05
2.45074462890625,1.5408343088672664e-05
2.451141357421875,1.542767859003284e-05
2.4515380859375,1.544708534660633e-05
2.451934814453125,1.5466563637217198e-05
2.45233154296875,1.5486113742211715e-05
2.452728271484375,1.5505735943420647e-05
2.453125,1.5525430524202183e-05
2.453521728515625,1.554519776947056e-05
2.45391845703125,1.556503796566527e-05
2.454315185546875,1.5584951400789875e-05
2.4547119140625,1.5604938364416777e-05
2.455108642578125,1.5624999147670956e-05
2.45550537109375,1.5645134043270736e-05
2.455902099609375,1.5665343345548166e-05
2.456298828125,1.568562735042062e-05
2.456695556640625,1.5705986355429163e-05
2.45709228515625,1.5726420659719926e-05
2.457489013671875,1.5746930564096775e-05
2.4578857421875,1.576751637100116e-05
2.458282470703125,1.5788178384525337e-05
2.45867919921875,1.5808916910431663e-05
2.459075927734375,1.58297322561667e-05
2.45947265625,1.585062473086164e-05
2.459869384765625,1.5871594645353558e-05
2.46026611328125,1.5892642312171756e-05
2.460662841796875,1.5913768045578737e-05
2.4610595703125,1.5934972161576718e-05
2.461456298828125,1.595625497788594e-05
2.46185302734375,1.5977616814028157e-05
2.462249755859375,1.599905799122602e-05
2.462646484375,1.602057883254293e-05
2.463043212890625,1.604217966280413e-05
2.46343994140625,1.6063860808637666e-05
2.463836669921875,1.608562259848372e-05
2.4642333984375,1.6107465362597863e-05
2.464630126953125,1.6129389433102445e-05
2.46502685546875,1.6151395143928484e-05
2.465423583984375,1.6173482830902832e-05
2.4658203125,1.6195652831705893e-05
2.466217041015625,1.6217905485914124e-05
2.46661376953125,1.6240241134994832e-05
2.467010498046875,1.626266012232265e-05
2.4674072265625,1.6285162793205346e-05
2.467803955078125,1.6307749494880782e-05
2.46820068359375,1.6330420576543374e-05
2.468597412109375,1.635317638932327e-05
2.468994140625,1.6376017286361382e-05
2.469390869140625,1.6398943622757556e-05
2.46978759765625,1.642195575563064e-05
2.470184326171875,1.6445054044091816e-05
2.4705810546875,1.6468238849311157e-05
2.470977783203125,1.649151053447753e-05
2.47137451171875,1.6514869464829803e-05
2.471771240234375,1.6538316007690037e-05
2.47216796875,1.656185053246868e-05
2.472564697265625,1.6585473410634863e-05
2.47296142578125,1.6609185015819834e-05
2.473358154296875,1.6632985723740844e-05
2.4737548828125,1.6656875912271626e-05
2.474151611328125,1.668085596142569e-05
2.47454833984375,1.6704926253408156e-05
2.474945068359375,1.6729087172551562e-05
2.475341796875,1.675333910547091e-05
2.475738525390625,1.6777682440923154e-05
2.47613525390625,1.680211756992689e-05
2.476531982421875,1.6826644885709454e-05
2.4769287109375,1.685126478379777e-05
2.477325439453125,1.6875977661966104e-05
2.47772216796875,1.6900783920264454e-05
2.478118896484375,1.692568396107863e-05
2.478515625,1.695067818910964e-05
2.478912353515625,1.6975767011363514e-05
2.47930908203125,1.700095083722328e-05
2.479705810546875,1.7026230078413633e-05
2.4801025390625,1.705160514909156e-05
2.480499267578125,1.7077076465766335e-05
2.48089599609375,1.7102644447383438e-05
2.481292724609375,1.712830951531674e-05
2.481689453125,1.715407209338109e-05
2.482086181640625,1.7179932607911666e-05
2.48248291015625,1.7205891487622827e-05
2.482879638671875,1.7231949163835133e-05
2.4832763671875,1.7258106070311635e-05
2.483673095703125,1.7284362643409015e-05
2.48406982421875,1.7310719322001034e-05
2.484466552734375,1.7337176547559206e-05
2.48486328125,1.7363734764077763e-05
2.485260009765625,1.739039441827142e-05
2.48565673828125,1.7417155959365037e-05
2.486053466796875,1.744401983929506e-05
2.4864501953125,1.7470986512653367e-05
2.486846923828125,1.7498056436690513e-05
2.48724365234375,1.7525230071359756e-05
2.487640380859375,1.7552507879353045e-05
2.488037109375,1.7579890326081078e-05
2.488433837890625,1.760737787972447e-05
2.48883056640625,1.763497101121749e-05
2.489227294921875,1.766267019431898e-05
2.4896240234375,1.7690475905583715e-05
2.490020751953125,1.771838862441597e-05
2.49041748046875,1.7746408833047402e-05
2.490814208984375,1.7774537016630515e-05
2.4912109375,1.780277366317598e-05
2.491607666015625,1.7831119263615747e-05
2.49200439453125,1.785957431184185e-05
2.492401123046875,1.788813930467259e-05
2.4927978515625,1.7916814741942948e-05
2.493194580078125,1.794560112647922e-05
2.49359130859375,1.7974498964060635e-05
2.493988037109375,1.8003508763644654e-05
2.494384765625,1.8032631037134296e-05
2.494781494140625,1.8061866299580454e-05
2.49517822265625,1.809121506911554e-05
2.495574951171875,1.81206778670361e-05
2.4959716796875,1.815025521777181e-05
2.496368408203125,1.8179947648927323e-05
2.49676513671875,1.8209755691318916e-05
2.497161865234375,1.823967987897449e-05
2.49755859375,1.8269720749184738e-05
2.497955322265625,1.829987884250663e-05
2.49835205078125,1.8330154702780963e-05
2.498748779296875,1.836054887717248e-05
2.4991455078125,1.8391061916197193e-05
2.499542236328125,1.8421694373730842e-05
2.49993896484375,1.8452446807047922e-05
2.500335693359375,1.8483319776819735e-05
2.500732421875,1.8514313847171632e-05
2.501129150390625,1.854542958571576e-05
2.50152587890625,1.857666756350921e-05
2.501922607421875,1.8608028355173063e-05
2.5023193359375,1.863951253886203e-05
2.502716064453125,1.8671120696258595e-05
2.50311279296875,1.8702853412716144e-05
2.503509521484375,1.873471127713665e-05
2.50390625,1.876669488211813e-05
2.504302978515625,1.8798804823915837e-05
2.50469970703125,1.8831041702512723e-05
2.505096435546875,1.886340612156697e-05
2.5054931640625,1.8895898688574622e-05
2.505889892578125,1.892852001474446e-05
2.50628662109375,1.896127071516064e-05
2.506683349609375,1.8994151408710047e-05
2.507080078125,1.902716271815364e-05
2.507476806640625,1.9060305270193452e-05
2.50787353515625,1.9093579695404718e-05
2.508270263671875,1.912698662838745e-05
2.5086669921875,1.9160526707654325e-05
2.509063720703125,1.9194200575825852e-05
2.50946044921875,1.9228008879480308e-05
2.509857177734375,1.9261952269374483e-05
2.51025390625,1.9296031400275852e-05
2.510650634765625,1.9330246931180926e-05
2.51104736328125,1.9364599525191224e-05
2.511444091796875,1.9399089849687174e-05
2.5118408203125,1.9433718576214714e-05
2.512237548828125,1.9468486380642275e-05
2.51263427734375,1.9503393943083808e-05
2.513031005859375,1.9538441948077244e-05
2.513427734375,1.9573631084446146e-05
2.513824462890625,1.9608962045442177e-05
2.51422119140625,1.9644435528750953e-05
2.514617919921875,1.9680052236555794e-05
2.5150146484375,1.9715812875509536e-05
2.515411376953125,1.9751718156806302e-05
2.51580810546875,1.9787768796220972e-05
2.516204833984375,1.9823965514156666e-05
2.5166015625,1.9860309035618943e-05
2.516998291015625,1.9896800090323354e-05
2.51739501953125,1.993343941269132e-05
2.517791748046875,1.9970227741897837e-05
2.5181884765625,2.0007165821923738e-05
2.518585205078125,2.004425440153704e-05
2.51898193359375,2.0081494234421536e-05
2.519378662109375,2.0118886079107615e-05
2.519775390625,2.015643069911647e-05
2.520172119140625,2.0194128862920406e-05
2.52056884765625,2.023198134400682e-05
2.520965576171875,2.0269988920956685e-05
2.5213623046875,2.030815237739122e-05
2.521759033203125,2.0346472502117373e-05
2.52215576171875,2.0384950089095315e-05
2.522552490234375,2.042358593749567e-05
2.52294921875,2.046238085178756e-05
2.523345947265625,2.0501335641698922e-05
2.52374267578125,2.0540451122314516e-05
2.524139404296875,2.057972811411149e-05
2.5245361328125,2.0619167442989094e-05
2.524932861328125,2.065876994032938e-05
2.52532958984375,2.0698536443001332e-05
2.525726318359375,2.0738467793464735e-05
2.526123046875,2.0778564839742412e-05
2.526519775390625,2.0818828435553152e-05
2.52691650390625,2.0859259440275278e-05
2.527313232421875,2.089985871903295e-05
2.5277099609375,2.094062714274496e-05
2.528106689453125,2.0981565588136866e-05
2.52850341796875,2.1022674937843776e-05
2.528900146484375,2.1063956080395827e-05
2.529296875,2.1105409910319875e-05
2.529693603515625,2.114703732814362e-05
2.53009033203125,2.1188839240487327e-05
2.530487060546875,2.1230816560052334e-05
2.5308837890625,2.127297020576937e-05
2.531280517578125,2.131530110272028e-05
2.53167724609375,2.13578101823026e-05
2.532073974609375,2.1400498382220887e-05
2.532470703125,2.1443366646541583e-05
2.532867431640625,2.1486415925773454e-05
2.53326416015625,2.152964717689102e-05
2.533660888671875,2.1573061363390706e-05
2.5340576171875,2.1616659455365225e-05
2.534454345703125,2.166044242954586e-05
2.53485107421875,2.1704411269343445e-05
2.535247802734375,2.1748566964927734e-05
2.53564453125,2.179291051325363e-05
2.536041259765625,2.1837442918167232e-05
2.53643798828125,2.188216519039975e-05
2.536834716796875,2.1927078347662053e-05
2.5372314453125,2.1972183414712115e-05
2.537628173828125,2.2017481423375384e-05
2.53802490234375,2.2062973412645404e-05
2.538421630859375,2.210866042868468e-05
2.538818359375,2.215454352498883e-05
2.539215087890625,2.2200623762345592e-05
2.53961181640625,2.2246902208908565e-05
2.540008544921875,2.2293379940320143e-05
2.5404052734375,2.234005803973169e-05
2.540802001953125,2.238693759786317e-05
2.54119873046875,2.2434019713074268e-05
2.541595458984375,2.2481305491449388e-05
2.5419921875,2.252879604683366e-05
2.542388916015625,2.2576492500883238e-05
2.54278564453125,2.2624395983222943e-05
2.543182373046875,2.267250763135888e-05
2.5435791015625,2.2720828590929104e-05
2.543975830078125,2.276936001561797e-05
2.54437255859375,2.281810306728688e-05
2.544769287109375,2.2867058916074042e-05
2.545166015625,2.291622874043154e-05
2.545562744140625,2.296561372713726e-05
2.54595947265625,2.3015215071529307e-05
2.546356201171875,2.3065033977384122e-05
2.5467529296875,2.3115071657139408e-05
2.547149658203125,2.3165329331896944e-05
2.54754638671875,2.321580823150867e-05
2.547943115234375,2.3266509594666897e-05
2.54833984375,2.331743466895222e-05
2.548736572265625,2.3368584710946718e-05
2.54913330078125,2.341996098627992e-05
2.549530029296875,2.347156476972768e-05
2.5499267578125,2.3523397345308035e-05
2.550323486328125,2.35754600062788e-05
2.55072021484375,2.362775405535854e-05
2.551116943359375,2.3680280804657837e-05
2.551513671875,2.373304157588332e-05
2.551910400390625,2.378603770033746e-05
2.55230712890625,2.383927051905952e-05
2.552703857421875,2.3892741382873462e-05
2.5531005859375,2.3946451652523057e-05
2.553497314453125,2.4000402698671e-05
2.55389404296875,2.4054595902098632e-05
2.554290771484375,2.4109032653674926e-05
2.5546875,2.4163714354563572e-05
2.555084228515625,2.4218642416251818e-05
2.55548095703125,2.4273818260629612e-05
2.555877685546875,2.432924332013012e-05
2.5562744140625,2.43849190377642e-05
2.556671142578125,2.4440846867259834e-05
2.55706787109375,2.4497028273179214e-05
2.557464599609375,2.455346473093957e-05
2.557861328125,2.4610157726961046e-05
2.558258056640625,2.4667108758774257e-05
2.55865478515625,2.472431933511071e-05
2.559051513671875,2.478179097596591e-05
2.5594482421875,2.483952521276241e-05
2.559844970703125,2.4897523588392765e-05
2.56024169921875,2.4955787657403175e-05
2.560638427734375,2.5014318985989385e-05
2.56103515625,2.5073119152226086e-05
2.561431884765625,2.5132189746064322e-05
2.56182861328125,2.519153236951255e-05
2.562225341796875,2.525114863669844e-05
2.5626220703125,2.5311040174063378e-05
2.563018798828125,2.5371208620324735e-05
2.56341552734375,2.5431655626774463e-05
2.563812255859375,2.549238285719539e-05
2.564208984375,2.5553391988217917e-05
2.564605712890625,2.561468470915827e-05
2.56500244140625,2.5676262722373238e-05
2.565399169921875,2.5738127743241525e-05
2.5657958984375,2.580028150037236e-05
2.566192626953125,2.5862725735631507e-05
2.56658935546875,2.5925462204353994e-05
2.566986083984375,2.598849267542412e-05
2.5673828125,2.6051818931431157e-05
2.567779541015625,2.611544276872723e-05
2.56817626953125,2.6179365997667375e-05
2.568572998046875,2.6243590442638154e-05
2.5689697265625,2.6308117942253463e-05
2.569366455078125,2.6372950349451245e-05
2.56976318359375,2.643808953166696e-05
2.570159912109375,2.650353737092639e-05
2.570556640625,2.6569295764019337e-05
2.570953369140625,2.663536662260023e-05
2.57135009765625,2.6701751873394125e-05
2.571746826171875,2.6768453458248962e-05
2.5721435546875,2.6835473334378213e-05
2.572540283203125,2.6902813474442193e-05
2.57293701171875,2.697047586669812e-05
2.573333740234375,2.7038462515167503e-05
2.57373046875,2.710677543980443e-05
2.574127197265625,2.717541667660592e-05
2.57452392578125,2.7244388277808613e-05
2.574920654296875,2.731369231199392e-05
2.5753173828125,2.7383330864308138e-05
2.575714111328125,2.7453306036570634e-05
2.57611083984375,2.7523619947475734e-05
2.576507568359375,2.759427473269572e-05
2.576904296875,2.766527254512586e-05
2.577301025390625,2.7736615555002796e-05
2.57769775390625,2.7808305950066973e-05
2.578094482421875,2.7880345935772308e-05
2.5784912109375,2.79527377354137e-05
2.578887939453125,2.802548359034083e-05
2.57928466796875,2.8098585760118417e-05
2.579681396484375,2.8172046522683845e-05
2.580078125,2.8245868174595892e-05
2.580474853515625,2.832005303112905e-05
2.58087158203125,2.8394603426511395e-05
2.581268310546875,2.8469521714136886e-05
2.5816650390625,2.854481026667052e-05
2.582061767578125,2.8620471476315055e-05
2.58245849609375,2.8696507755016564e-05
2.582855224609375,2.8772921534538608e-05
2.583251953125,2.8849715266845814e-05
2.583648681640625,2.8926891424149856e-05
2.58404541015625,2.9004452499149704e-05
2.584442138671875,2.9082401005334994e-05
2.5848388671875,2.9160739477059744e-05
2.585235595703125,2.923947046983683e-05
2.58563232421875,2.9318596560502785e-05
2.586029052734375,2.939812034745198e-05
2.58642578125,2.9478044450923294e-05
2.586822509765625,2.9558371513060825e-05
2.58721923828125,2.9639104198322637e-05
2.587615966796875,2.972024519354668e-05
2.5880126953125,2.980179720829903e-05
2.588409423828125,2.9883762975057996e-05
2.58880615234375,2.9966145249423577e-05
2.589202880859375,3.0048946810386353e-05
2.589599609375,3.0132170460583788e-05
2.589996337890625,3.021581902647695e-05
2.59039306640625,3.0299895358700934e-05
2.590789794921875,3.0384402332214906e-05
2.5911865234375,3.0469342846618265e-05
2.591583251953125,3.0554719826327145e-05
2.59197998046875,3.0640536220976657e-05
2.592376708984375,3.072679500552692e-05
2.5927734375,3.081349918059159e-05
2.593170166015625,3.090065177276027e-05
2.59356689453125,3.098825583477288e-05
2.593963623046875,3.1076314445866154e-05
2.5943603515625,3.116483071198854e-05
2.594757080078125,3.1253807766163386e-05
2.59515380859375,3.134324876870255e-05
2.595550537109375,3.14331569075039e-05
2.595947265625,3.152353539845679e-05
2.596343994140625,3.161438748551493e-05
2.59674072265625,3.1705716441201e-05
2.597137451171875,3.1797525566784396e-05
2.5975341796875,3.188981819268527e-05
2.597930908203125,3.198259767873187e-05
2.59832763671875,3.207586741444334e-05
2.598724365234375,3.216963081940395e-05
2.59912109375,3.226389134355998e-05
2.599517822265625,3.235865246759527e-05
2.59991455078125,3.2453917703164975e-05
2.600311279296875,3.254969059332535e-05
2.6007080078125,3.2645974712803725e-05
2.601104736328125,3.274277366841654e-05
2.60150146484375,3.284009109933328e-05
2.601898193359375,3.293793067749994e-05
2.602294921875,3.303629610794433e-05
2.602691650390625,3.313519112919418e-05
2.60308837890625,3.323461951358262e-05
2.603485107421875,3.33345850676639e-05
2.6038818359375,3.343509163256553e-05
2.604278564453125,3.35361430843699e-05
2.60467529296875,3.363774333453649e-05
2.605072021484375,3.373989633025901e-05
2.60546875,3.3842606054830526e-05
2.605865478515625,3.394587652812901e-05
2.60626220703125,3.404971180692457e-05
2.606658935546875,3.415411598543328e-05
2.6070556640625,3.42590931955353e-05
2.607452392578125,3.4364647607380535e-05
2.60784912109375,3.447078342973383e-05
2.608245849609375,3.457750491040086e-05
2.608642578125,3.468481633669518e-05
2.609039306640625,3.4792722035907045e-05
2.60943603515625,3.490122637564907e-05
2.609832763671875,3.5010333764455125e-05
2.6102294921875,3.512004865214983e-05
2.610626220703125,3.5230375530383726e-05
2.61102294921875,3.534131893304202e-05
2.611419677734375,3.545288343673506e-05
2.61181640625,3.556507366133917e-05
2.612213134765625,3.567789427048776e-05
2.61260986328125,3.579134997203971e-05
2.613006591796875,3.590544551852846e-05
2.6134033203125,3.602018570788429e-05
2.613800048828125,3.613557538370972e-05
2.61419677734375,3.625161943600092e-05
2.614593505859375,3.636832280153827e-05
2.614990234375,3.6485690464525345e-05
2.615386962890625,3.6603727457190476e-05
2.61578369140625,3.672243886022365e-05
2.616180419921875,3.684182980333425e-05
2.6165771484375,3.696190546600281e-05
2.616973876953125,3.708267107787374e-05
2.61737060546875,3.720413191947479e-05
2.617767333984375,3.7326293322718614e-05
2.6181640625,3.744916067164629e-05
2.618560791015625,3.757273940285105e-05
2.61895751953125,3.769703500629143e-05
2.619354248046875,3.7822053025840085e-05
2.6197509765625,3.7947799059917606e-05
2.620147705078125,3.807427876216388e-05
2.62054443359375,3.820149784212047e-05
2.620941162109375,3.832946206585425e-05
2.621337890625,3.8458177256692726e-05
2.621734619140625,3.8587649295871926e-05
2.62213134765625,3.8717884123271084e-05
2.622528076171875,3.884888773809112e-05
2.6229248046875,3.89806661995765e-05
2.623321533203125,3.9113225627790014e-05
2.62371826171875,3.924657220432098e-05
2.624114990234375,3.9380712173021394e-05
2.62451171875,3.951565184079093e-05
2.624908447265625,3.965139757835666e-05
2.62530517578125,3.978795582106954e-05
2.625701904296875,3.99253330696668e-05
2.6260986328125,4.006353589108293e-05
2.626495361328125,4.020257091930622e-05
2.62689208984375,4.034244485618386e-05
2.627288818359375,4.0483164472260476e-05
2.627685546875,4.06247366076713e-05
2.628082275390625,4.076716817298393e-05
2.62847900390625,4.0910466150049455e-05
2.628875732421875,4.105463759298232e-05
2.6292724609375,4.119968962899216e-05
2.629669189453125,4.134562945934308e-05
2.63006591796875,4.1492464360293885e-05
2.630462646484375,4.164020168401835e-05
2.630859375,4.178884885960572e-05
2.631256103515625,4.193841339401503e-05
2.63165283203125,4.2088902873084044e-05
2.632049560546875,4.2240324962523716e-05
2.6324462890625,4.239268740898134e-05
2.632843017578125,4.254599804099355e-05
2.63323974609375,4.270026477015947e-05
2.633636474609375,4.285549559210344e-05
2.634033203125,4.301169858765097e-05
2.634429931640625,4.316888192385806e-05
2.63482666015625,4.332705385520427e-05
2.635223388671875,4.348622272468128e-05
2.6356201171875,4.364639696497982e-05
2.636016845703125,4.380758509963268e-05
2.63641357421875,4.396979574424094e-05
2.636810302734375,4.41330376076464e-05
2.63720703125,4.429731949322181e-05
2.637603759765625,4.446265030006824e-05
2.63800048828125,4.4629039024292284e-05
2.638397216796875,4.479649476032575e-05
2.6387939453125,4.496502670219308e-05
2.639190673828125,4.513464414488766e-05
2.63958740234375,4.530535648567826e-05
2.639984130859375,4.547717322549876e-05
2.640380859375,4.565010397036937e-05
2.640777587890625,4.582415843277024e-05
2.64117431640625,4.5999346433101516e-05
2.641571044921875,4.617567790115868e-05
2.6419677734375,4.63531628775919e-05
2.642364501953125,4.6531811515446685e-05
2.64276123046875,4.671163408166549e-05
2.643157958984375,4.689264095866373e-05
2.6435546875,4.707484264592746e-05
2.643951416015625,4.725824976159498e-05
2.64434814453125,4.744287304411028e-05
2.644744873046875,4.762872335392588e-05
2.6451416015625,4.781581167508228e-05
2.645538330078125,4.800414911704633e-05
2.64593505859375,4.8193746916397415e-05
2.646331787109375,4.838461643861787e-05
2.646728515625,4.857676917988411e-05
2.647125244140625,4.877021676892254e-05
2.64752197265625,4.896497096887765e-05
2.647918701171875,4.916104367919962e-05
2.6483154296875,4.935844693752366e-05
2.648712158203125,4.9557192921757766e-05
2.64910888671875,4.975729395194752e-05
2.649505615234375,4.995876249236429e-05
2.64990234375,5.0161611153573885e-05
2.650299072265625,5.036585269450043e-05
2.65069580078125,5.057150002459173e-05
2.651092529296875,5.0778566205974054e-05
2.6514892578125,5.098706445568098e-05
2.651885986328125,5.119700814783636e-05
2.65228271484375,5.140841081603198e-05
2.652679443359375,5.162128615552588e-05
2.653076171875,5.183564802579174e-05
2.653472900390625,5.2051510452680565e-05
2.65386962890625,5.226888763109781e-05
2.654266357421875,5.2487793927333964e-05
2.6546630859375,5.270824388169137e-05
2.655059814453125,5.293025221098221e-05
2.65545654296875,5.315383381122494e-05
2.655853271484375,5.337900376025631e-05
2.65625,5.360577732051088e-05
2.656646728515625,5.383416994168399e-05
2.65704345703125,5.40641972636563e-05
2.657440185546875,5.4295875119294516e-05
2.6578369140625,5.452921953736571e-05
2.658233642578125,5.4764246745544684e-05
2.65863037109375,5.5000973173369074e-05
2.659027099609375,5.5239415455388303e-05
2.659423828125,5.547959043424337e-05
2.659820556640625,5.5721515163885404e-05
2.66021728515625,5.5965206912788387e-05
2.660614013671875,5.621068316730604e-05
2.6610107421875,5.645796163496956e-05
2.661407470703125,5.6707060247979156e-05
2.66180419921875,5.695799716665508e-05
2.662200927734375,5.721079078301549e-05
2.66259765625,5.746545972440116e-05
2.662994384765625,5.772202285713487e-05
2.66339111328125,5.798049929032242e-05
2.663787841796875,5.824090837964037e-05
2.6641845703125,5.850326973124852e-05
2.664581298828125,5.876760320581379e-05
2.66497802734375,5.9033928922473016e-05
2.665374755859375,5.930226726302617e-05
2.665771484375,5.9572638876127706e-05
2.666168212890625,5.984506468154527e-05
2.66656494140625,6.0119565874554e-05
2.666961669921875,6.039616393036982e-05
2.6673583984375,6.0674880608721504e-05
2.667755126953125,6.095573795840219e-05
2.66815185546875,6.123875832209059e-05
2.668548583984375,6.152396434105445e-05
2.6689453125,6.181137896010586e-05
2.669342041015625,6.210102543258308e-05
2.66973876953125,6.239292732545653e-05
2.670135498046875,6.268710852448786e-05
2.6705322265625,6.298359323959391e-05
2.670928955078125,6.328240601014695e-05
2.67132568359375,6.35835717105941e-05
2.671722412109375,6.38871155560182e-05
2.672119140625,6.419306310784635e-05
2.672515869140625,6.450144027976622e-05
2.67291259765625,6.481227334361817e-05
2.673309326171875,6.512558893556966e-05
2.6737060546875,6.54414140622121e-05
2.674102783203125,6.575977610699061e-05
2.67449951171875,6.6080702836629e-05
2.674896240234375,6.6404222407738e-05
2.67529296875,6.673036337353144e-05
2.675689697265625,6.705915469073695e-05
2.67608642578125,6.739062572654357e-05
2.676483154296875,6.772480626586431e-05
2.6768798828125,6.806172651853295e-05
2.677276611328125,6.84014171268817e-05
2.67767333984375,6.874390917324213e-05
2.678070068359375,6.908923418782976e-05
2.678466796875,6.943742415662312e-05
2.678863525390625,6.978851152953259e-05
